ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile
9335,17,6,0,0,2,0,3,4,3,1,1,0,1,1414,1045,4
9451,14,11,0,0,2,1,3,2,0,1,23,1,264,1440,1062,4
463,0,7,0,0,2,1,3,2,0,1,34,1,50,175,90,4
1179,14,2,0,0,2,0,3,4,0,1,46,1,81,363,287,4
3247,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
7434,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
6446,16,10,0,0,2,1,3,4,0,1,4,3,4,1050,776,4
7992,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3898,2,1,0,0,2,0,3,2,0,1,4,3,4,705,549,4
105,10,2,0,0,2,1,3,4,0,1,20,7,29,58,53,4
233,1,15,0,0,2,1,3,4,0,1,28,3,37,97,85,4
6240,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
9654,9,4,0,0,2,1,3,2,0,1,12,5,199,1503,1111,4
10832,1,15,0,0,2,0,3,4,0,1,29,8,85,1650,1222,4
4472,17,17,0,0,2,0,3,4,0,1,46,1,81,774,604,4
5597,1,7,0,0,2,1,3,2,0,1,5,4,52,955,712,4
3745,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
6248,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
11687,6,10,0,0,2,1,3,2,0,1,64,1,181,1875,664,4
5475,6,17,0,0,4,1,3,24,0,1,20,7,29,932,695,4
10983,0,1,0,0,2,1,3,2,0,1,3,2,3,1694,1252,1
7665,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
8225,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
6245,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
6822,8,8,0,0,2,1,3,4,0,1,4,3,146,1176,876,4
8595,0,9,0,0,6,0,3,6,0,1,23,1,31,780,608,4
11126,3,9,0,0,2,1,3,2,0,1,5,4,52,1744,1294,4
6242,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
9610,0,15,0,0,2,1,3,4,0,1,48,0,243,1485,1098,4
4422,10,16,0,0,2,1,3,2,0,1,59,3,135,760,592,4
11645,9,15,0,0,2,1,3,4,0,1,34,1,117,1864,1387,4
3376,17,17,0,0,2,1,3,4,0,1,10,0,49,578,447,4
13330,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4
11509,9,4,0,0,2,1,3,4,0,1,28,3,37,1827,1357,4
11698,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
3318,10,11,0,0,2,1,3,2,0,1,39,8,193,562,431,4
3279,6,6,0,0,2,0,3,2,0,1,4,3,4,552,424,4
3314,1,7,0,0,2,1,3,2,0,1,13,0,105,561,430,4
6511,1,15,0,0,2,1,3,4,0,1,8,2,155,1068,792,4
335,1,15,0,0,2,1,3,4,0,1,8,2,77,136,117,1
5960,1,15,0,0,2,1,3,2,0,1,26,8,221,1000,739,4
9498,9,10,0,0,2,1,3,2,0,5,4,3,17,1455,1076,4
244,5,10,0,0,2,0,3,2,0,1,1,0,54,100,88,4
3125,9,4,0,0,2,1,3,4,0,1,5,4,52,496,387,4
3113,13,16,0,0,2,1,3,4,0,1,6,5,7,491,382,1
9499,9,10,0,0,2,1,3,2,0,1,4,3,17,1455,1076,4
255,0,7,0,0,2,1,3,2,0,1,34,1,56,104,90,17
6668,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
6686,9,4,0,0,2,1,3,4,0,1,4,3,17,1135,847,8
11101,1,4,0,0,2,1,3,4,0,1,38,9,129,1728,1282,4
1167,14,11,0,0,2,1,3,2,0,1,17,1,73,360,284,4
6389,9,10,0,0,2,0,3,4,0,1,20,7,29,1034,509,4
207,5,6,0,0,2,1,3,4,0,1,34,1,50,87,79,4
11693,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
8228,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
937,9,4,0,0,2,0,3,4,0,1,4,3,4,283,217,4
8000,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
11230,9,4,0,0,2,0,3,2,0,1,16,5,23,1773,1318,4
3744,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
7997,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
13295,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4
7524,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
6391,9,10,0,0,2,0,3,4,1,1,20,7,29,1034,509,4
4739,10,16,0,0,2,0,3,4,0,1,5,4,6,853,645,4
11958,1,18,0,0,2,0,3,2,0,1,8,2,308,1942,1278,5
340,6,,0,0,6,0,3,14,0,1,43,4,76,140,116,1
1008,6,6,0,0,2,0,3,4,0,1,51,1,132,298,230,4
10099,5,10,0,0,0,0,3,0,0,1,1,0,1,1622,1199,4
6390,9,,0,0,2,0,3,4,1,1,20,7,29,1034,509,4
11196,17,6,0,0,2,0,3,4,0,1,34,1,50,1768,1314,4
7597,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
8304,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
7666,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11106,3,2,0,0,1,0,3,12,0,1,2,1,237,1731,1285,4
13368,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
8157,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
8515,3,11,0,0,2,0,3,4,0,1,5,4,6,1360,1006,4
13331,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4
144,9,18,0,0,2,0,3,4,0,1,29,8,40,72,66,4
10987,15,13,0,0,2,0,3,4,0,1,26,8,288,1697,1255,4
7522,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11371,16,10,0,0,2,0,3,4,0,1,35,4,189,1787,1327,4
880,1,15,0,0,2,0,3,4,0,1,4,3,4,272,209,4
7521,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11398,14,18,0,0,2,0,3,4,0,1,29,8,85,161,135,4
3269,9,10,0,0,2,0,3,4,0,1,12,5,21,544,303,4
7520,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
13240,6,6,0,0,2,1,3,4,3,1,10,0,49,2004,1481,4
1567,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
8229,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
10014,16,4,0,0,0,1,3,0,3,1,0,0,5,696,311,4
8226,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
7697,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
10015,16,4,0,0,0,1,3,0,3,1,0,0,5,696,311,4
10016,16,4,0,0,0,1,3,0,3,1,0,0,5,696,311,4
13242,6,6,0,0,2,1,3,4,3,1,10,0,49,2004,1481,4
13238,6,6,0,0,2,1,3,4,3,1,10,0,49,2004,1481,4
10936,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
7996,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
8223,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
11524,1,4,0,0,2,0,3,4,0,1,4,3,146,1835,1363,4
7525,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7518,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
9368,17,6,0,0,2,1,3,2,3,1,1,0,1,1415,1045,4
9367,17,6,0,0,2,1,3,2,3,1,1,0,1,1415,1045,4
9495,0,7,0,0,2,0,3,2,0,1,2,1,156,1453,1074,4
1569,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
115,5,6,0,0,4,0,3,6,0,1,1,0,12,61,55,4
7378,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
9366,17,6,0,0,2,1,3,2,3,1,1,0,1,1415,1045,4
10937,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
7598,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7993,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3829,6,5,0,0,4,0,3,24,0,1,20,7,29,680,530,4
5989,9,15,0,0,2,0,3,4,0,1,20,7,29,1009,635,4
657,1,15,0,0,2,0,3,4,0,1,4,3,4,205,171,4
8230,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
11816,6,17,0,0,4,0,3,6,0,1,22,7,30,1902,695,4
4531,2,15,0,0,1,0,3,12,0,1,20,7,29,787,310,4
5699,9,,0,0,2,1,3,4,1,0,0,0,5,979,722,8
7664,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
394,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
4502,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4
7698,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
3341,0,15,0,0,2,0,3,2,0,1,8,2,77,571,440,4
8069,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
11699,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
11175,1,15,0,0,2,0,3,4,0,1,1,0,294,1761,1307,4
336,1,15,0,0,2,1,3,4,0,1,8,2,77,136,117,1
10939,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
256,0,7,0,0,2,1,3,2,0,1,34,1,56,104,90,17
6669,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
11694,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
4660,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4
4558,16,6,0,0,4,0,3,17,0,1,20,7,29,793,310,4
9586,6,6,0,0,2,0,3,4,0,1,42,5,96,181,151,4
8306,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
10045,16,4,0,0,0,1,3,0,0,1,0,0,5,696,311,4
11176,2,7,0,0,1,0,3,2,0,1,1,0,294,1761,1307,4
11177,2,7,0,0,1,1,3,2,0,0,1,0,294,1761,1307,4
4506,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4
9588,6,6,0,0,2,0,3,4,0,1,42,5,96,181,151,4
9770,1,4,0,0,2,0,3,4,0,1,20,7,29,1552,50,4
11197,17,6,0,0,2,0,3,4,0,1,34,1,50,1768,1314,4
780,1,15,0,0,1,1,3,1,0,1,1,0,12,251,54,4
6886,9,15,0,0,2,0,3,2,0,1,35,4,180,1207,898,4
8224,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
4474,4,18,0,0,0,1,3,7,1,1,0,0,120,775,605,4
6566,1,4,0,0,2,0,3,4,0,1,20,7,29,1091,812,4
8227,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3602,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1
6026,6,6,0,0,2,0,3,4,0,1,6,5,7,1016,748,4
8305,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
1570,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
8307,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
7998,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
1568,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
3094,6,6,0,0,2,0,3,4,0,1,16,5,23,489,379,4
11677,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
13128,16,10,0,0,2,0,3,4,0,1,20,7,227,1987,388,4
5904,1,15,0,0,2,0,3,2,0,1,26,8,43,996,736,4
877,1,15,0,0,2,0,3,4,0,1,4,3,4,272,209,4
11679,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
844,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
9442,1,15,0,0,2,0,3,4,0,1,74,4,263,1437,1060,4
3360,6,4,0,0,2,1,3,4,0,1,23,1,64,576,445,4
8066,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
10830,1,15,0,0,2,0,3,4,0,1,29,8,85,1650,1222,4
8075,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
97,9,4,0,0,2,1,3,2,0,1,22,7,30,56,51,4
8072,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
9462,1,15,0,0,2,1,3,4,0,1,48,0,200,1443,1065,4
400,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
5913,1,15,0,0,2,0,3,2,0,1,26,8,43,996,736,4
11006,9,4,0,0,2,0,3,4,0,1,42,5,230,1701,1259,5
11900,9,15,0,0,2,0,3,4,0,1,20,7,29,1923,127,4
7792,16,10,0,0,2,0,3,4,0,1,20,7,29,1334,127,4
3244,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
8158,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
11681,6,10,0,0,2,1,3,2,0,1,64,1,181,1875,664,4
6351,6,17,0,0,4,1,3,17,0,1,20,7,29,1029,509,4
6473,9,4,0,0,2,0,3,2,0,1,17,1,73,1054,780,4
4671,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4
3851,3,9,0,0,2,0,3,4,0,1,29,8,40,688,527,4
7225,0,7,0,0,2,1,3,2,0,1,3,2,250,1280,945,4
9466,1,15,0,0,2,1,3,4,0,1,48,0,200,1443,1065,4
3643,16,15,0,0,2,0,3,4,0,1,34,1,117,643,143,4
7794,16,10,0,0,2,0,3,4,0,1,20,7,29,1334,127,4
1178,14,2,0,0,2,0,3,4,0,1,46,1,81,363,287,4
3248,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
3683,6,3,0,0,4,1,3,17,0,1,20,7,29,654,509,4
300,6,4,0,0,2,1,3,4,0,1,23,1,64,119,102,4
4673,16,6,0,0,2,1,3,4,0,1,20,7,29,820,633,4
7271,1,15,0,0,2,1,3,4,0,1,33,5,47,1289,953,4
8156,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
11083,1,4,0,0,2,1,3,2,0,1,8,2,155,1722,1278,5
11688,6,10,0,0,2,1,3,2,0,1,64,1,181,1875,664,4
3437,9,4,0,0,2,1,3,4,0,1,12,5,21,592,460,4
6737,9,4,0,0,2,1,3,2,0,1,28,3,37,1146,851,4
3340,0,15,0,0,2,0,3,2,0,1,8,2,77,571,440,4
11643,9,15,0,0,2,1,3,4,0,1,34,1,117,1864,1387,4
11510,9,4,0,0,2,1,3,4,0,1,28,3,37,1827,1357,4
11700,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
3124,9,4,0,0,2,1,3,4,0,1,5,4,52,496,387,4
257,0,7,0,0,2,1,3,2,0,1,34,1,56,104,90,17
6670,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
9578,6,6,0,0,2,1,3,4,0,1,35,4,189,1476,1091,4
5478,6,17,0,0,4,1,3,24,0,1,20,7,29,932,695,4
11695,6,10,0,0,2,0,3,2,0,1,64,1,181,1875,664,4
11904,16,10,0,0,1,1,3,1,0,0,1,0,54,1925,1426,30
800,18,18,0,0,7,1,3,10,0,1,2,1,113,254,196,4
9622,15,12,0,0,2,0,3,2,0,1,32,4,46,1490,1102,4
9872,2,9,0,0,2,0,3,4,0,1,10,0,61,1587,96,4
11874,4,18,0,0,3,1,3,3,0,4,4,3,4,1915,1420,4
4589,11,12,0,0,2,1,3,2,0,1,11,3,198,573,442,7
614,16,4,0,0,2,0,3,4,0,1,38,9,62,191,160,4
7913,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
6959,0,7,0,0,2,0,3,4,0,1,13,0,19,1226,911,4
6917,1,7,0,0,2,0,3,4,0,1,1,0,54,1215,903,4
296,6,4,0,0,2,1,3,4,0,1,23,1,64,119,102,4
3368,10,11,0,0,2,0,3,4,0,1,0,0,107,577,446,4
559,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4
272,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
11864,9,10,0,0,2,0,3,4,0,1,20,7,29,453,348,4
13206,6,6,0,0,2,0,3,4,0,1,10,0,49,2004,1481,4
8013,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
2965,9,15,0,0,2,0,3,4,0,1,64,1,167,442,341,4
557,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4
819,16,15,0,0,2,0,3,4,0,1,34,1,117,259,199,4
3655,9,18,0,0,2,0,3,4,0,1,64,1,167,645,501,4
9437,9,7,0,0,2,0,3,4,3,0,1,0,1,1436,990,4
2934,1,15,0,0,2,0,3,4,0,1,45,1,168,436,338,4
2050,16,6,0,0,0,1,3,0,1,0,0,0,143,409,320,4
1068,15,13,0,0,3,1,3,3,0,1,36,9,141,320,248,4
3601,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1
6127,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
7477,7,5,0,0,2,0,3,2,1,1,10,0,75,1321,942,4
555,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4
7368,7,5,0,0,2,1,3,2,0,1,10,0,75,1321,942,4
853,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
3005,20,3,0,0,2,0,3,2,0,1,1,0,112,454,349,4
3856,15,,0,0,2,1,3,2,0,1,17,1,213,689,537,4
271,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
7449,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
6124,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
4680,2,1,0,0,2,0,3,2,0,1,45,1,168,824,637,4
5461,2,1,0,0,2,0,3,2,0,1,32,4,46,929,694,4
6771,5,6,0,0,2,0,3,4,0,1,46,1,81,1155,858,4
11115,13,18,0,0,2,1,3,2,0,1,23,1,150,1738,1290,4
9929,15,20,0,0,3,1,3,3,0,1,11,3,198,1602,1185,4
339,10,2,0,0,9,0,3,14,0,1,43,4,76,139,116,1
10137,17,17,0,0,2,0,3,4,0,1,23,1,31,1639,1212,4
4632,6,6,0,0,2,0,3,2,0,1,4,3,4,813,424,4
7383,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
4511,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4
7447,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
3941,5,6,0,0,2,0,3,4,0,1,1,0,54,721,564,4
6034,1,15,0,0,2,0,3,4,0,1,8,2,155,1017,749,4
7736,0,1,0,0,2,0,3,2,0,1,7,4,8,1326,977,4
3097,6,6,0,0,2,0,3,4,0,1,16,5,23,489,379,4
7074,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
7386,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7911,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
476,16,10,0,0,2,0,3,4,0,1,1,0,12,184,154,4
6096,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
306,11,12,0,0,2,1,3,2,0,1,27,4,67,123,106,4
7478,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
9933,15,20,0,0,2,1,3,2,0,1,17,1,53,1604,1186,4
6176,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
7385,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7451,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
6519,16,4,0,0,2,1,3,4,0,1,6,5,7,1069,647,4
5875,16,10,0,0,2,0,3,2,0,1,45,1,168,986,727,8
7320,12,13,0,0,3,1,3,3,0,1,4,3,4,1311,968,4
6094,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
4647,6,6,0,0,2,0,3,2,0,1,4,3,146,816,424,4
10021,16,18,0,0,0,1,3,0,3,1,0,0,5,696,311,4
1128,17,3,0,0,2,0,3,4,0,1,0,0,0,348,273,4
3009,20,3,0,0,2,0,3,2,0,1,1,0,112,454,349,4
3157,0,7,0,0,2,0,3,4,0,1,35,4,184,511,399,4
9635,17,3,0,0,2,0,3,4,0,1,0,0,0,22,20,8
9975,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4
3834,16,15,0,0,2,0,3,4,0,1,22,7,30,679,530,4
7484,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
9408,3,1,0,0,2,0,3,4,0,1,6,5,7,1431,1058,4
9344,17,6,0,0,2,0,3,4,3,1,1,0,1,1414,1045,4
7384,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
154,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4
7817,5,6,0,0,2,0,3,2,0,1,34,1,50,1341,989,4
4000,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4
10020,16,18,0,0,0,1,3,0,3,1,0,0,5,696,311,4
13448,6,6,0,0,4,0,3,24,0,1,20,7,29,2029,348,4
3590,6,6,0,0,2,0,3,4,0,1,12,5,21,628,490,1
6017,10,2,0,0,2,0,3,4,0,1,17,1,213,1013,747,4
3002,20,3,0,0,2,0,3,2,0,1,1,0,112,454,349,4
6252,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
7012,1,15,0,0,2,0,3,4,0,1,28,3,37,1259,929,4
1976,5,5,0,0,2,1,3,4,0,1,0,0,161,407,318,4
3203,3,18,0,0,2,1,3,2,0,1,35,4,187,529,414,4
8076,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
13162,9,10,0,0,0,0,3,0,0,1,0,0,160,1996,1474,4
6606,1,15,0,0,2,0,3,4,0,1,4,3,4,1111,130,1
6259,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
274,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
8004,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
6600,0,7,0,0,2,1,3,2,0,1,28,3,37,1110,828,4
7453,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
6494,12,14,0,0,2,1,3,2,0,1,29,8,100,1065,790,4
10870,13,16,0,0,2,1,3,2,0,1,32,4,46,1667,1233,4
6130,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
9871,2,9,0,0,2,0,3,4,0,1,10,0,61,1587,96,4
11228,13,14,0,0,2,1,3,2,0,1,4,3,4,1772,350,4
558,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4
6257,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
7915,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
7910,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
3672,3,18,0,0,3,1,3,3,0,1,27,4,35,652,507,4
9636,12,12,0,0,2,1,3,4,0,3,35,4,187,1493,1101,4
2948,15,12,0,0,2,1,3,2,0,1,32,4,46,440,340,4
6128,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
11027,11,12,0,0,6,1,3,6,0,1,16,5,23,1707,1264,4
556,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4
3803,9,15,0,0,2,0,3,4,0,1,25,1,33,673,525,4
6255,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
2956,9,15,0,0,2,0,3,4,0,1,64,1,167,442,341,4
3639,11,12,0,0,2,1,3,4,0,3,34,1,50,642,499,17
273,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
7914,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
6035,1,15,0,0,2,0,3,4,0,1,8,2,155,1017,749,4
1964,5,5,0,0,2,0,3,4,0,1,0,0,161,407,318,4
9730,12,12,0,0,2,1,3,2,0,1,23,1,31,1533,1129,4
9855,17,17,0,0,2,0,3,4,0,1,49,9,88,1585,1171,4
3609,0,7,0,0,2,0,3,2,0,1,4,3,4,632,492,1
9884,1,15,0,0,2,0,3,4,0,1,30,2,41,1589,540,4
6125,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
8007,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
801,0,7,0,0,2,0,3,4,0,1,48,0,114,255,197,4
6174,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
3393,11,12,0,0,4,1,3,6,0,1,10,0,75,582,451,4
9859,17,17,0,0,2,0,3,4,0,1,49,9,88,1585,1171,4
7909,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
3369,10,11,0,0,2,0,3,4,0,1,0,0,107,577,446,4
6179,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
13249,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4
6177,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
589,2,0,0,0,2,1,3,4,3,1,10,0,97,187,156,4
2978,11,14,0,0,2,1,3,4,0,1,4,3,4,446,344,1
4646,6,6,0,0,2,1,3,2,0,1,4,3,146,816,424,4
8010,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
10477,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
3140,0,7,0,0,2,0,3,4,0,1,64,1,181,499,390,4
4676,11,14,0,0,6,1,3,6,0,1,3,2,164,821,634,26
4688,13,14,0,0,4,1,3,6,0,1,17,1,24,827,638,4
116,11,12,0,0,2,1,3,2,0,1,24,2,32,62,56,4
9941,1,7,0,0,2,0,3,2,0,1,1,0,44,1608,1190,4
338,0,1,0,0,3,0,3,14,0,1,43,4,76,138,116,1
8235,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
13268,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4
6865,0,7,0,0,2,0,3,4,0,1,1,0,54,1193,891,1
6253,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
3731,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
3746,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
276,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
158,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4
6097,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
13431,3,2,0,0,2,1,3,2,0,1,30,2,41,2019,1490,4
6258,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
7235,13,11,0,0,6,1,3,6,0,1,38,9,62,1281,946,4
13106,10,11,0,0,2,1,3,2,0,1,20,7,27,1975,1460,4
10149,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4
6095,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
8082,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3129,16,15,0,0,2,1,3,4,0,1,48,0,87,498,389,4
7604,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
10837,13,14,0,0,6,1,3,6,0,1,4,3,17,1653,995,8
6256,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
275,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
6973,3,16,0,0,2,1,3,4,0,1,46,1,81,1234,917,4
9443,1,15,0,0,2,1,3,4,0,1,74,4,263,1437,1060,4
3209,2,1,0,0,2,1,3,2,0,1,67,4,188,533,417,4
3461,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
6093,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
8309,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
6761,9,4,0,0,2,0,3,4,0,1,29,8,219,1151,855,15
626,13,14,0,0,2,1,3,2,0,1,29,8,100,197,164,17
8311,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
4700,6,5,0,0,4,1,3,17,0,1,20,7,29,830,448,4
7448,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
