ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
6866,0,7,0,0,2,0,3,2014,2,0,1,2024,1,0,54,1194,891,4,0
6867,13,16,0,0,6,1,3,2013,6,0,1,2019,29,8,100,1195,892,4,0
6869,2,1,0,0,4,0,3,2011,6,0,1,2021,35,4,231,1196,893,4,0
6870,14,2,0,0,2,1,3,2015,2,0,1,2023,35,4,231,1197,894,4,12
6871,14,2,0,0,2,1,3,2015,2,0,1,2020,35,4,231,1197,894,4,12
6872,16,15,0,0,0,0,3,1998,0,0,1,2028,1,0,12,1198,895,4,3
6873,16,15,0,0,0,1,3,2013,0,0,0,1953,1,0,12,1199,895,4,3
6874,16,15,0,0,0,1,3,2014,0,0,0,1954,1,0,12,1200,895,4,3
6875,1,10,0,0,4,0,3,2012,14,0,1,2018,12,5,140,1201,896,4,13
6876,1,4,0,0,2,0,3,1997,4,0,1,1997,12,5,140,1202,896,4,2
6877,9,6,0,0,6,0,3,1998,14,0,1,2022,12,5,140,1203,896,4,13
6878,9,6,0,0,6,0,3,1999,14,0,1,2022,12,5,140,1204,896,4,13
6879,16,10,0,0,2,0,3,2010,4,0,1,2020,48,0,185,1205,897,4,0
6880,16,10,0,0,2,1,3,2012,4,0,1,2022,48,0,185,1205,897,4,0
6881,16,10,0,0,2,1,3,2013,4,0,1,2023,48,0,185,1205,897,4,0
6882,16,10,0,0,2,1,3,2013,4,0,1,2024,48,0,185,1205,897,4,0
6883,16,10,0,0,2,1,3,2014,4,0,1,1944,48,0,185,1206,897,4,0
6884,16,10,0,0,2,0,3,1997,4,0,1,2027,48,0,185,1205,897,4,0
6885,9,15,0,0,2,0,3,1999,2,0,1,2029,35,4,180,1207,898,4,2
6886,9,15,0,0,2,0,3,2007,2,0,1,1937,35,4,180,1207,898,4,2
6887,1,4,0,0,2,0,3,2009,2,0,1,2019,12,5,140,1208,896,4,2
6888,1,4,0,0,2,0,3,2012,2,0,1,2022,12,5,140,1208,896,4,2
6889,1,4,0,0,2,0,3,2012,2,0,1,1942,12,5,140,1208,896,4,2
6890,1,4,0,0,2,0,3,2013,2,0,1,1943,12,5,140,1208,896,4,2
6891,1,4,0,0,2,0,3,2013,2,0,1,2023,12,5,140,1208,896,4,2
6892,1,4,0,0,2,0,3,2014,2,0,1,1944,12,5,140,1208,896,4,2
6893,1,4,0,0,2,0,3,2014,2,0,1,1934,12,5,140,1208,896,4,2
6894,1,4,0,0,2,0,3,2014,2,0,1,2024,12,5,140,1208,896,4,2
6895,1,4,0,0,2,0,3,2015,2,0,1,2020,12,5,140,1208,896,4,2
6896,1,4,0,0,2,0,3,2015,2,0,1,1935,12,5,140,1208,896,4,2
6897,1,4,0,0,2,0,3,2015,2,0,1,1945,12,5,140,1208,896,4,2
6898,1,4,0,0,2,0,3,2015,2,0,1,2025,12,5,140,1208,896,4,2
6899,1,4,0,0,2,0,3,2015,2,0,1,1965,12,5,140,1208,896,4,2
6900,14,16,0,0,6,1,3,2013,6,0,1,2023,66,4,215,1209,899,4,0
6901,13,14,0,0,2,1,3,2015,2,0,5,2025,66,4,215,1209,899,4,0
6902,13,14,0,0,2,1,3,2015,2,0,1,2025,66,4,215,1209,899,4,0
6903,14,16,0,0,2,1,3,2011,4,0,1,2021,35,4,118,1210,900,4,0
6904,14,16,0,0,2,1,3,2014,4,0,1,2022,35,4,118,1210,900,4,0
6905,14,16,0,0,2,1,3,2015,2,0,1,2023,35,4,118,1210,900,4,0
6906,11,14,0,0,2,1,3,2010,4,0,1,2020,35,4,118,1211,900,4,0
6907,10,16,0,0,2,0,3,2015,4,0,1,2020,7,4,8,1212,563,8,9
6908,10,16,0,0,2,0,3,2015,4,0,1,2020,7,4,8,1212,563,8,9
6909,10,16,0,0,2,0,3,2015,4,0,1,2023,7,4,8,1212,563,8,9
6910,10,16,0,0,2,0,3,2015,4,0,1,2023,7,4,8,1212,563,8,9
6911,10,2,0,0,2,1,3,2013,4,0,1,2021,1,0,1,1213,901,4,0
6912,1,7,0,0,2,1,3,2012,2,0,1,2022,36,9,149,1214,902,4,6
6913,1,7,0,0,2,0,3,2013,2,0,1,2018,36,9,149,1214,902,4,6
6914,1,7,0,0,2,1,3,2013,2,0,1,2023,36,9,149,1214,902,4,6
6915,1,7,0,0,2,0,3,2014,2,0,1,2017,36,9,149,1214,902,4,6
6916,1,7,0,0,2,1,3,2014,2,0,1,2024,36,9,149,1214,902,4,6
6917,1,7,0,0,2,0,3,2010,4,0,1,2017,1,0,54,1215,903,4,0
6918,1,7,0,0,2,0,3,2012,4,0,1,2022,1,0,54,1215,903,4,0
6919,1,4,0,0,0,0,3,2003,0,0,1,2018,0,0,160,1216,904,4,1
6920,1,4,0,0,0,0,3,2006,0,0,1,2017,0,0,160,1216,904,4,1
6921,1,4,0,0,0,0,3,2008,0,0,1,1938,0,0,160,1216,904,4,1
6922,9,4,0,0,2,1,3,2012,4,0,1,2022,0,0,160,1216,904,4,1
6923,1,4,0,0,0,1,3,2013,0,0,1,2024,0,0,160,1216,904,4,1
6924,9,4,0,0,2,1,3,2014,4,0,1,2019,0,0,160,1216,904,4,1
6925,9,4,0,0,2,1,3,2015,4,0,1,2020,0,0,160,1216,904,4,1
6926,16,10,0,0,2,1,3,2013,4,0,1,2018,0,0,143,1217,904,4,1
6927,16,10,0,0,2,1,3,2014,4,0,1,2017,0,0,143,1217,904,4,1
6928,16,10,0,0,2,1,3,2014,4,0,1,2019,0,0,143,1217,904,4,1
6929,16,10,0,0,2,1,3,2014,4,0,1,2021,0,0,143,1217,904,4,1
6930,16,10,0,0,2,1,3,2015,4,0,1,2018,0,0,143,1217,904,4,1
6931,0,,0,0,2,0,3,2014,4,0,1,2019,47,0,84,1218,905,4,1
6932,9,7,0,0,1,1,3,2006,2,0,0,1966,1,0,102,1219,253,4,15
6934,0,7,0,0,2,0,3,2013,4,0,1,2023,1,0,54,1220,906,4,0
6935,0,7,0,0,2,0,3,2014,4,0,1,2024,1,0,54,1220,906,4,0
6936,14,11,0,0,2,0,3,1998,4,0,1,2028,10,0,229,862,650,4,0
6944,3,2,0,0,2,1,3,2014,2,0,1,2021,35,4,208,1221,907,4,0
6945,0,15,0,0,1,1,3,1997,12,1,2,2027,0,0,160,1222,311,4,0
6947,10,18,0,0,6,1,3,2010,6,0,1,2020,36,9,149,1223,908,4,8
6948,11,12,0,0,3,1,3,2010,3,0,1,2021,36,9,149,1223,908,4,8
6949,11,12,0,0,3,1,3,2010,3,0,1,2022,36,9,149,1223,908,4,8
6950,11,12,0,0,2,1,3,2011,2,0,1,2021,36,9,149,1223,908,4,8
6951,10,18,0,0,6,1,3,2011,6,0,1,2019,36,9,149,1223,908,4,8
6952,10,11,0,0,6,1,3,2012,6,0,1,2020,36,9,149,1223,908,4,8
6953,11,12,0,0,2,1,3,2014,2,0,1,2021,36,9,149,1223,908,4,8
6954,11,12,0,0,2,1,3,2014,2,0,1,2021,36,9,149,1223,908,4,8
6955,12,13,0,0,7,1,3,2014,2,0,1,2021,36,9,149,1223,908,4,8
6956,10,11,0,0,6,1,3,2015,6,0,1,2023,36,9,149,1223,908,4,8
6958,2,7,0,0,2,0,3,2010,4,0,1,2015,0,0,120,1225,910,4,1
6959,0,7,0,0,2,0,3,2007,4,0,1,2017,13,0,19,1226,911,4,0
6960,0,4,0,0,1,1,3,1997,12,1,2,2027,0,0,71,1227,912,4,0
6961,0,4,0,0,1,1,3,1997,12,1,2,2027,0,0,71,1228,912,4,0
6962,9,10,0,0,0,0,3,2014,0,0,1,2026,0,0,143,1229,913,4,0
6963,2,15,0,0,0,0,3,2006,0,0,1,2016,0,0,143,1230,914,4,0
6964,10,7,0,0,1,0,3,2004,12,0,1,1933,0,0,143,1231,914,4,0
6965,0,1,0,0,2,0,3,2010,4,0,1,2020,61,0,145,1232,915,4,1
6966,2,1,0,0,0,0,3,2011,0,0,1,2021,61,0,145,1232,915,4,1
6967,13,16,0,0,2,1,3,2012,2,0,1,2019,3,2,250,1233,916,1,12
6968,13,16,0,0,2,1,3,2014,2,0,1,2020,3,2,250,1233,916,1,12
6969,13,16,0,0,2,1,3,2014,2,0,1,2021,3,2,250,1233,916,1,12
6970,13,16,0,0,2,1,3,2014,2,0,1,2022,3,2,250,1233,916,1,12
6973,3,16,0,0,2,1,3,2013,4,0,1,2021,46,1,81,1234,917,4,0
6974,16,4,0,0,2,1,3,2014,4,0,1,2019,0,0,106,1235,918,4,1
6975,2,7,0,0,0,0,3,2006,0,0,1,2016,0,0,120,1236,910,4,0
6976,0,7,0,0,2,1,3,2014,4,0,1,2019,0,0,120,1236,910,4,1
6977,14,1,0,0,1,1,3,2004,12,0,1,1934,0,0,120,1237,910,4,0
6978,6,10,0,0,0,0,3,1995,0,0,1,1935,0,0,160,1238,649,4,1
6979,6,10,0,0,0,0,3,1995,0,0,1,1935,0,0,160,1238,649,4,1
6980,6,10,0,0,0,0,3,1996,0,0,7,2026,0,0,160,1239,649,4,1
6981,1,4,0,0,1,0,3,1999,12,0,1,2029,0,0,160,1240,649,4,1
6982,5,17,0,0,0,0,3,1996,0,0,1,1936,0,0,160,1241,649,4,1
6983,5,17,0,0,0,0,3,1996,0,0,1,1936,0,0,160,1241,649,4,1
6984,0,7,0,0,2,0,3,2009,2,0,1,2021,20,7,29,1242,142,4,5
6985,0,7,0,0,2,0,3,2009,2,0,1,1939,20,7,29,1242,142,4,5
6986,2,7,0,0,2,1,3,2014,4,0,1,1944,20,7,29,1243,142,4,5
6987,2,7,0,0,2,1,3,2014,4,0,1,2025,20,7,29,1243,142,4,5
6988,1,15,0,0,2,0,3,2010,2,0,1,2020,36,9,149,1244,919,4,6
6989,4,18,0,0,2,0,3,2011,2,0,1,2016,36,9,149,1244,919,4,6
6990,1,15,0,0,2,0,3,2011,2,0,1,2021,36,9,149,1244,919,4,6
6991,1,15,0,0,2,1,3,2012,2,0,1,2022,36,9,149,1244,919,4,6
6992,1,15,0,0,2,1,3,2015,4,0,1,2020,36,9,149,1244,919,4,0
6993,1,15,0,0,2,1,3,2015,4,0,1,2025,36,9,149,1244,919,4,0
6994,1,10,0,0,0,0,3,2013,0,0,1,2023,0,0,143,1245,913,4,0
6995,2,7,0,0,2,0,3,2001,4,0,1,1931,20,7,29,1246,142,4,5
6996,2,7,0,0,2,1,3,2013,4,0,1,2018,20,7,29,1246,142,4,5
6997,2,7,0,0,2,1,3,2013,4,0,1,2023,20,7,29,1246,142,4,5
7000,6,4,0,0,2,0,3,2013,4,0,1,2023,1,0,1,1249,922,4,3
7002,6,,0,0,2,1,3,2012,4,0,7,1937,10,0,14,1251,924,4,0
7004,2,1,0,0,1,1,3,1998,12,1,2,2028,0,0,5,1253,314,4,0
7005,14,14,0,0,2,1,3,2013,2,0,1,2018,33,5,47,1254,926,4,0
7006,9,7,0,0,0,0,3,1998,0,0,1,2028,0,0,160,1255,314,4,1
7007,9,7,0,0,0,0,3,1998,0,0,1,2028,0,0,160,1255,314,4,1
7008,4,18,0,0,2,0,3,1996,2,0,1,2016,17,1,251,1256,217,1,0
7009,1,,0,0,2,0,3,2010,15,1,2,2021,10,0,14,1257,927,4,0
7010,13,14,0,0,6,1,3,2014,6,0,1,2019,12,5,21,1258,928,4,0
7011,15,20,0,0,2,1,3,2014,2,0,1,2020,12,5,21,1258,928,4,0
7012,1,15,0,0,2,0,3,2009,4,0,1,2019,28,3,37,1259,929,4,0
7013,1,15,0,0,2,0,3,2010,4,0,1,2020,28,3,37,1259,929,4,0
7014,1,15,0,0,2,1,3,2012,4,0,1,2022,28,3,37,1259,929,4,0
7015,1,15,0,0,2,1,3,2015,4,0,1,2025,28,3,37,1259,929,4,0
7016,6,3,0,0,4,0,3,2002,17,0,1,1933,20,7,29,1260,885,4,5
7017,6,3,0,0,4,0,3,2003,17,0,1,1934,20,7,29,1260,885,4,5
7018,6,3,0,0,4,0,3,2003,17,0,1,1933,20,7,29,1260,885,4,5
7019,6,3,0,0,4,0,3,2004,17,0,1,1935,20,7,29,1260,885,4,5
7020,6,3,0,0,4,0,3,2005,17,0,1,1935,20,7,29,1260,885,4,5
7021,6,3,0,0,4,0,3,2005,17,0,1,1935,20,7,29,1260,885,4,5
7022,6,3,0,0,4,0,3,2006,17,0,1,1937,20,7,29,1260,885,4,5
7023,6,3,0,0,4,0,3,2006,17,0,1,1936,20,7,29,1260,885,4,5
7024,6,3,0,0,4,0,3,2007,17,0,1,1937,20,7,29,1260,885,4,5
7025,6,3,0,0,4,0,3,2007,17,0,1,2017,20,7,29,1260,885,4,5
7026,6,3,0,0,4,0,3,2008,17,0,1,1938,20,7,29,1260,885,4,5
7027,6,3,0,0,4,0,3,2009,17,0,1,1939,20,7,29,1260,885,4,5
7028,6,3,0,0,4,0,3,2010,17,0,1,1940,20,7,29,1260,885,4,5
7029,6,3,0,0,4,1,3,2010,17,0,1,1941,20,7,29,1260,885,4,5
7030,6,3,0,0,4,1,3,2011,17,0,1,1941,20,7,29,1260,885,4,5
7031,6,3,0,0,4,1,3,2011,17,0,1,1942,20,7,29,1260,885,4,5
7032,6,3,0,0,4,1,3,2012,17,0,1,1942,20,7,29,1260,885,4,5
7033,6,3,0,0,4,1,3,2012,17,0,1,1942,20,7,29,1260,885,4,5
7034,6,3,0,0,4,1,3,2013,17,0,1,2023,20,7,29,1260,885,4,5
7035,6,3,0,0,4,1,3,2014,17,0,1,2024,20,7,29,1260,885,4,5
7036,6,3,0,0,4,1,3,2014,17,0,1,1944,20,7,29,1260,885,4,5
7037,6,5,0,0,4,0,3,2003,17,0,1,1933,20,7,29,1261,509,4,5
7038,6,5,0,0,4,0,3,2007,17,0,1,2017,20,7,29,1261,509,4,5
7039,6,5,0,0,4,0,3,2007,17,0,1,1937,20,7,29,1261,509,4,5
7040,6,5,0,0,4,0,3,2008,17,0,1,2018,20,7,29,1261,509,4,5
7041,6,5,0,0,4,0,3,2008,17,0,1,1938,20,7,29,1261,509,4,5
7042,6,5,0,0,4,0,3,2010,17,0,1,2020,20,7,29,1261,509,4,5
7043,6,5,0,0,4,0,3,2010,17,0,1,1940,20,7,29,1261,509,4,5
7044,6,5,0,0,4,1,3,2011,17,0,1,2021,20,7,29,1261,509,4,5
7045,6,5,0,0,4,1,3,2012,17,0,1,1942,20,7,29,1261,509,4,5
7046,16,10,0,0,2,0,3,1998,4,0,1,2028,20,7,29,1261,509,4,5
7047,16,10,0,0,2,0,3,2011,4,0,1,2021,14,5,20,1262,930,4,0
7048,16,10,0,0,2,1,3,2014,4,0,1,2024,14,5,20,1262,930,4,0
7049,0,15,0,0,2,1,3,2012,4,0,1,2022,2,1,252,1263,931,4,0
7050,1,15,0,0,2,1,3,2012,2,0,1,2022,21,5,253,1264,932,4,0
7051,1,15,0,0,2,1,3,2013,2,0,1,2023,21,5,253,1264,932,4,0
7052,13,12,0,0,2,1,3,2011,2,0,1,2019,11,3,18,1265,933,4,0
7053,0,7,0,0,2,0,3,1990,2,0,1,2020,7,4,8,1266,934,4,7
7054,0,7,0,0,2,0,3,1998,2,0,1,1930,7,4,8,1266,934,4,7
7055,0,7,0,0,2,0,3,1992,4,0,1,1932,7,4,8,1267,934,4,1
7056,0,7,0,0,2,0,3,1992,4,0,1,2022,7,4,8,1267,934,4,1
7057,0,7,0,0,2,0,3,1993,4,0,1,1943,7,4,8,1267,934,4,1
7058,0,7,0,0,2,0,3,1995,4,0,1,2025,7,4,8,1267,934,4,1
7059,0,7,0,0,2,0,3,1996,4,0,1,2026,7,4,8,1267,934,4,1
7060,0,7,0,0,2,0,3,1996,4,0,1,1946,7,4,8,1267,934,4,1
7061,0,7,0,0,2,0,3,1997,4,0,1,1997,7,4,8,1267,934,4,1
7062,0,7,0,0,2,0,3,1998,4,0,1,2028,7,4,8,1267,934,4,1
7063,0,7,0,0,2,0,3,1998,4,0,1,2021,7,4,8,1267,934,4,1
7064,0,7,0,0,2,0,3,1998,4,0,1,1932,7,4,8,1267,934,4,1
7065,0,7,0,0,2,0,3,1998,4,0,1,1947,7,4,8,1267,934,4,1
7066,0,7,0,0,2,0,3,1998,4,0,1,2018,7,4,8,1267,934,4,1
7067,0,7,0,0,2,0,3,1998,4,0,1,2028,7,4,8,1267,934,4,1
7068,0,7,0,0,2,0,3,1999,4,0,1,2029,7,4,8,1267,934,4,1
7069,0,7,0,0,2,0,3,1999,4,0,1,1931,7,4,8,1267,934,4,1
7070,0,7,0,0,2,0,3,2013,4,0,1,1943,7,4,8,1267,934,4,1
7071,0,7,0,0,2,0,3,2009,4,0,1,2020,7,4,8,1268,934,4,1
7072,0,7,0,0,2,0,3,2010,4,0,1,2017,7,4,8,1268,934,4,1
7073,0,7,0,0,2,0,3,2011,4,0,1,2021,7,4,8,1268,934,4,1
7074,0,7,0,0,2,0,3,2011,4,0,1,2018,7,4,8,1268,934,4,1
7075,0,7,0,0,2,0,3,2011,4,0,1,2021,7,4,8,1268,934,4,1
7076,0,7,0,0,2,0,3,2012,4,0,1,2017,7,4,8,1268,934,4,1
7077,0,7,0,0,2,0,3,2012,4,0,1,2022,7,4,8,1268,934,4,1
7078,0,7,0,0,2,0,3,2013,4,0,1,2023,7,4,8,1268,934,4,1
7079,0,7,0,0,2,0,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7080,0,7,0,0,2,0,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7081,0,7,0,0,2,0,3,2014,4,0,1,2017,7,4,8,1268,934,4,1
7082,0,7,0,0,2,0,3,2014,4,0,1,2017,7,4,8,1268,934,4,1
7083,0,7,0,0,2,0,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7084,0,7,0,0,2,0,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7085,0,7,0,0,2,0,3,2015,4,0,1,2018,7,4,8,1268,934,4,1
7086,0,7,0,0,2,0,3,2015,4,0,1,2022,7,4,8,1268,934,4,1
7087,0,7,0,0,2,0,3,2015,4,0,1,2017,7,4,8,1268,934,4,1
7088,0,7,0,0,2,0,3,2015,4,0,1,2020,7,4,8,1268,934,4,1
7089,0,7,0,0,2,0,3,2015,4,0,1,2018,7,4,8,1268,934,4,1
7090,0,7,0,0,2,0,3,2015,4,0,1,2020,7,4,8,1268,934,4,1
7091,0,7,0,0,2,0,3,2015,4,0,1,2025,7,4,8,1268,934,4,1
7092,0,7,0,0,2,1,3,2002,4,1,1,1932,7,4,8,1268,934,4,1
7094,0,7,0,0,2,1,3,2012,4,0,1,2019,7,4,8,1268,934,4,1
7095,0,7,0,0,2,1,3,2012,4,0,1,2019,7,4,8,1268,934,4,1
7096,0,7,0,0,2,1,3,2012,4,0,1,2019,7,4,8,1268,934,4,1
7097,0,7,0,0,2,1,3,2012,4,0,1,2017,7,4,8,1268,934,4,1
7098,0,7,0,0,2,1,3,2012,4,0,1,2022,7,4,8,1268,934,4,1
7099,0,7,0,0,2,1,3,2012,4,0,1,2022,7,4,8,1268,934,4,1
7100,0,7,0,0,2,1,3,2012,4,0,1,2022,7,4,8,1268,934,4,1
7101,0,7,0,0,2,1,3,2012,4,0,1,2022,7,4,8,1268,934,4,1
7102,0,7,0,0,2,1,3,2013,4,0,1,2023,7,4,8,1268,934,4,1
7103,0,7,0,0,2,1,3,2013,4,0,1,2020,7,4,8,1268,934,4,1
7104,0,7,0,0,2,1,3,2013,4,0,1,2023,7,4,8,1268,934,4,1
7105,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7106,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7107,0,7,0,0,2,1,3,2013,4,0,1,2023,7,4,8,1268,934,4,1
7108,0,7,0,0,2,0,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7109,0,7,0,0,2,0,3,2013,4,0,1,2017,7,4,8,1268,934,4,1
7110,0,7,0,0,2,0,3,2013,4,0,1,2019,7,4,8,1268,934,4,1
7111,0,7,0,0,2,0,3,2013,4,0,1,2017,7,4,8,1268,934,4,1
7112,0,7,0,0,2,1,3,2013,4,0,1,2020,7,4,8,1268,934,4,1
7113,0,7,0,0,2,1,3,2013,4,0,1,2020,7,4,8,1268,934,4,1
7114,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7115,0,7,0,0,2,0,3,2013,4,1,2,2018,7,4,8,1268,934,4,1
7116,4,18,0,0,2,1,3,2013,4,0,1,2020,7,4,8,1268,934,4,1
7117,0,7,0,0,2,0,3,2013,4,1,2,2018,7,4,8,1268,934,4,1
7118,0,7,0,0,2,1,3,2013,4,0,1,2023,7,4,8,1268,934,4,1
7119,0,18,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7120,0,18,0,0,2,1,3,2013,4,0,1,2020,7,4,8,1268,934,4,1
7121,0,7,0,0,2,0,3,2013,4,1,2,2018,7,4,8,1268,934,4,1
7122,0,7,0,0,2,1,3,2013,4,0,1,2020,7,4,8,1268,934,4,1
7123,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7124,0,7,0,0,2,0,3,2013,4,1,2,2023,7,4,8,1268,934,4,1
7125,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7126,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7127,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7128,0,7,0,0,2,1,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7129,0,7,0,0,2,1,3,2014,4,0,1,2017,7,4,8,1268,934,4,1
7130,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7131,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7132,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7133,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7134,0,7,0,0,2,1,3,2014,4,0,1,2021,7,4,8,1268,934,4,1
7135,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7136,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7137,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7138,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7139,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7140,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7141,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7142,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7143,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7144,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7145,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7146,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7147,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7148,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7149,0,7,0,0,2,1,3,2014,4,0,1,2019,7,4,8,1268,934,4,1
7150,0,7,0,0,2,1,3,2014,4,0,1,2024,7,4,8,1268,934,4,1
7160,0,7,0,0,2,1,3,2014,4,0,1,2021,7,4,8,1268,934,4,1
7166,0,7,0,0,2,1,3,2014,4,0,1,2021,7,4,8,1268,934,4,1
7175,0,7,0,0,2,1,3,2015,4,0,1,2025,7,4,8,1268,934,4,1
7181,0,7,0,0,2,1,3,2015,4,0,1,2020,7,4,8,1268,934,4,1
7194,0,7,0,0,2,0,3,2013,4,0,1,2018,7,4,8,1268,934,4,1
7195,14,12,0,0,2,1,3,2013,2,0,1,2021,59,3,135,1269,935,4,12
7196,0,7,0,0,2,1,3,2013,2,0,1,2021,34,1,50,1270,90,4,2
7197,0,7,0,0,2,0,3,2014,2,0,1,2019,34,1,50,1270,90,4,2
7198,0,7,0,0,2,0,3,2014,2,0,1,2021,34,1,50,1270,90,4,2
7199,14,16,0,0,3,1,3,2014,3,0,1,2022,13,0,19,1271,936,4,9
7200,4,18,0,0,2,0,3,1993,2,0,1,2023,30,2,41,1272,937,4,0
7201,1,15,0,0,2,0,3,1998,4,0,1,2028,45,1,168,436,338,4,11
7202,1,15,0,0,2,0,3,2006,4,0,1,1936,45,1,168,436,338,4,11
7203,1,7,0,0,2,1,3,2015,4,0,1,2025,60,5,144,1273,938,4,0
7204,1,7,0,0,2,1,3,2015,4,0,1,2020,60,5,144,1273,938,4,0
7205,3,2,0,0,2,1,3,2014,2,0,1,2021,11,3,15,1274,939,4,0
7212,9,4,0,0,2,0,3,2002,4,0,1,1931,29,8,40,1276,941,7,6
7213,9,4,0,0,2,0,3,2009,4,0,1,2019,29,8,40,1276,941,7,6
7214,9,4,0,0,2,0,3,2011,4,0,1,2021,29,8,40,1276,941,7,6
7215,9,4,0,0,2,0,3,2012,4,0,1,1942,29,8,40,1276,941,7,6
7216,7,5,0,0,2,0,3,1996,4,0,1,2026,48,0,114,1277,942,4,0
7217,17,5,0,0,2,0,3,2010,4,0,1,2020,10,0,65,1278,943,4,1
7218,17,5,0,0,2,0,3,2012,4,0,1,2017,10,0,65,1278,943,4,1
7219,17,5,0,0,2,0,3,2012,4,0,1,2022,10,0,65,1278,943,4,1
7220,17,5,0,0,2,0,3,2015,4,0,1,2025,10,0,65,1278,943,4,1
7222,0,7,0,0,2,1,3,2012,2,0,1,2022,3,2,250,1280,945,4,6
7223,0,7,0,0,2,0,3,2012,2,0,1,2017,3,2,250,1280,945,4,6
7224,0,7,0,0,2,1,3,2013,2,0,1,2023,3,2,250,1280,945,4,6
7225,0,7,0,0,2,1,3,2013,2,0,1,1943,3,2,250,1280,945,4,6
7226,0,7,0,0,2,0,3,2013,2,0,1,2018,3,2,250,1280,945,4,6
7227,0,7,0,0,2,0,3,2013,2,0,1,2018,3,2,250,1280,945,4,6
7228,0,7,0,0,2,0,3,2013,2,0,1,2020,3,2,250,1280,945,4,6
7229,0,7,0,0,2,0,3,2014,2,0,1,2021,3,2,250,1280,945,4,6
7230,0,7,0,0,2,1,3,2014,2,0,1,1934,3,2,250,1280,945,4,6
7231,0,7,0,0,2,0,3,2014,2,0,1,2017,3,2,250,1280,945,4,6
7232,0,7,0,0,2,1,3,2014,2,0,1,2024,3,2,250,1280,945,4,6
7233,4,18,0,0,2,1,3,2010,2,0,1,2020,38,9,62,1281,946,4,8
7234,4,18,0,0,2,1,3,2011,2,0,1,2020,38,9,62,1281,946,4,8
7235,13,11,0,0,6,1,3,2013,6,0,1,2021,38,9,62,1281,946,4,8
7236,13,11,0,0,6,1,3,2013,6,0,1,2022,38,9,62,1281,946,4,8
7237,2,9,0,0,2,0,3,2011,2,0,1,2018,23,1,236,1282,947,4,0
7238,2,9,0,0,2,0,3,2012,2,0,1,2019,23,1,236,1282,947,4,0
7239,2,9,0,0,2,0,3,2012,2,0,1,2022,23,1,236,1282,947,4,0
7240,2,9,0,0,2,1,3,2014,2,0,1,2020,23,1,236,1282,947,4,0
7241,2,9,0,0,2,1,3,2014,2,0,1,2024,23,1,236,1282,947,4,0
7242,2,9,0,0,2,0,3,2011,2,0,1,2021,23,1,236,1283,947,4,0
7243,3,9,0,0,2,1,3,2008,2,0,1,2017,23,1,33,1283,947,4,0
